video_id,scenario_id,scenario_type,time,ed_mean,ed_median,ed_max,ed,ade,fd,hd
784,2,1_crosswalk,58.76306400000001,2.22,2.30,4.23,2.20,5.81,1.33,1.33
784,3,2_crosswalks,40.699313000000004,1.65,1.88,2.85,1.62,3.20,1.42,1.42
784,4,3_crosswalks,122.18294199999998,1.76,2.02,4.50,1.73,3.81,1.76,1.76
784,5,3_crosswalks,135.629298,1.87,0.94,5.28,1.87,5.63,1.14,1.13
784,6,3_crosswalks,65.881437,1.68,1.03,4.59,1.56,4.79,4.58,4.59
784,7,3_crosswalks,59.86843999999999,3.22,3.07,6.32,3.02,12.37,4.65,4.55
784,8,1_crosswalk,38.737735999999984,1.99,1.88,3.41,1.99,4.72,1.93,1.93
784,9,2_crosswalks,78.06493700000001,0.90,0.84,2.18,0.89,0.87,1.45,1.44
784,10,2_crosswalks,70.73452499999999,1.19,0.84,3.73,1.15,2.27,1.34,1.34
784,11,2_crosswalks,70.40122799999997,1.49,1.35,3.73,1.46,2.91,1.95,1.95
784,12,0_crosswalks,38.706141,1.10,0.97,3.10,1.10,1.96,1.79,1.79
784,13,1_crosswalk,15.674417000000005,0.92,0.86,1.82,0.89,1.31,0.85,0.85
784,14,1_crosswalk,15.650581999999986,0.70,0.39,1.68,0.68,0.87,0.64,0.64
785,1,0_crosswalks,32.011448,0.75,0.83,1.21,0.70,0.64,0.79,0.79
785,2,1_crosswalk,46.928037,5.57,0.67,25.67,4.11,102.94,25.33,25.30
785,3,1_crosswalk,54.052462,8.50,0.63,26.31,6.42,184.54,25.11,25.10
785,4,2_crosswalks,37.349256,0.98,0.93,1.90,0.93,1.27,1.72,1.72
785,5,1_crosswalk,15.020316,1.52,0.73,4.04,1.17,4.32,4.03,4.04
785,6,2_crosswalks,34.528518,1.90,0.95,6.31,1.68,6.62,6.24,6.31
785,8,2_crosswalks,89.49270899999999,4.05,5.20,6.20,4.00,19.81,1.19,1.19
785,9,2_crosswalks,92.262986,3.84,4.65,5.65,3.85,17.64,1.09,1.10
785,10,2_crosswalks,92.238311,3.53,4.51,6.22,3.47,15.33,0.97,0.97
785,11,3_crosswalks,44.14466999999999,0.96,0.93,1.80,0.93,1.02,1.53,1.52
785,12,1_crosswalk,45.355772999999985,2.40,2.50,4.68,2.40,8.05,2.42,2.42
785,13,2_crosswalks,49.65193400000001,3.60,3.83,5.43,3.31,13.79,5.42,5.42
785,14,3_crosswalks,108.35361,1.77,1.09,5.66,1.74,5.85,2.81,2.81
785,15,1_crosswalk,74.87937300000002,2.98,2.75,8.54,2.59,10.84,8.36,8.54
785,18,2_crosswalks,107.876517,2.91,0.41,13.79,2.63,26.49,13.76,13.79
785,21,0_crosswalks,67.70129200000002,0.78,0.91,1.19,0.78,0.73,0.83,0.83
