file_id,scenario_id,A,B,C,D,E,F,acceleration_time,aggressiveness_level_enter_xwalk,aggressiveness_level_select_xwalk,approaching_xwalk_threshold,desired_speed,dist_from_xwalk_exit,goal_threshold,mass,omega,phi,radius,speed_increase_pct,xwalk_entry_threshold,xwalk_exit_threshold
778,21,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.08266579651941,1.5,0.5,77.66,240,120,0.25,0.5,1.5,1.5
778,22,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.31903341384863,1.5,0.5,59.86,240,120,0.25,0.5,1.5,1.5
778,23,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.958791899441341,1.5,0.5,57.45,240,120,0.25,0.5,1.5,1.5
778,24,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.96324709038007,1.5,0.5,68.95,240,120,0.25,0.5,1.5,1.5
778,25,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.211731832211,1.5,0.5,70.51,240,120,0.25,0.5,1.5,1.5
779,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.03919626330712,1.5,0.5,73.31,240,120,0.25,0.5,1.5,1.5
779,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.33344680621493,1.5,0.5,67.11,240,120,0.25,0.5,1.5,1
779,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.31120427187662,1.5,0.5,78.67,240,120,0.25,0.5,1.5,1.5
779,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0287256665391,1.5,0.5,78.57,240,120,0.25,0.5,1.5,1.5
779,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.01989285563172,1.5,0.5,52.14,240,120,0.25,0.5,1.5,1.5
779,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.50632112708191,1.5,0.5,65.39,240,120,0.25,0.5,1.5,1.5
779,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.31917174881648,1.5,0.5,63.7,240,120,0.25,0.5,1.5,1.5
779,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.60287468671679,1.5,0.5,69.31,240,120,0.25,0.5,1.5,1.5
779,9,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.27815902076319,1.5,0.5,69.78,240,120,0.25,0.5,1.5,1.5
779,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.01930044579023,1.5,0.5,50.03,240,120,0.25,0.5,1.5,1.5
779,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.03384183740478,1.5,0.5,59.74,240,120,0.25,0.5,1.5,1.5
779,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.23718628593629,1.5,0.5,57.98,240,120,0.25,0.5,1.5,1.5
779,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.87760074151315,1.5,0.5,72.71,240,120,0.25,0.5,1.5,1.5
779,16,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.55998565809246,1.5,0.5,62.95,240,120,0.25,0.5,1.5,1.5
779,17,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.52374956293706,1.5,0.5,75.63,240,120,0.25,0.5,1.5,1.5
779,18,10,0.8,12,0.35,400,0.82,0.5,2,2,5,2.14408494992509,15,0.5,59.75,240,120,0.25,1.1,1.5,1.5
779,22,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4985115527982,11,0.5,62.87,240,120,0.25,0.5,1.5,1.5
779,23,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.34793840223097,1.5,0.5,57.49,240,120,0.25,0.5,1.5,1.5
779,24,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.34907850406875,1.5,0.5,55.19,240,120,0.25,0.5,1.5,1.5
779,26,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.61322030141844,1.5,0.5,78.46,240,120,0.25,0.5,1.5,1.5
779,27,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.31057285253591,1.5,0.5,74.94,240,120,0.25,0.5,1.5,1.5
779,28,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.21279343434343,1.5,0.5,57.06,240,120,0.25,0.5,1.5,1.5
779,29,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.924621072796935,1.5,0.5,76.04,240,120,0.25,0.5,1.5,1.5
779,30,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.11700266666667,1.5,0.5,69.03,240,120,0.25,0.5,1.5,1.5
780,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.48494762604014,1.5,0.5,52.98,240,120,0.25,0.5,1.5,1.5
780,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.68290177334442,1.5,0.5,65.76,240,120,0.25,0.5,1.5,1.5
780,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.52044999339411,1.5,0.5,60.05,240,120,0.25,0.5,1.5,1.5
780,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,2.23107469315245,1.5,0.5,59.37,240,120,0.25,0.5,1.5,1.5
780,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2343432241691,1.5,0.5,69.27,240,120,0.25,0.5,1.5,1.5
780,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.24948137132123,1.5,0.5,68.12,240,120,0.25,0.5,1.5,1.5
780,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5733858270202,1.5,0.5,73.38,240,120,0.25,0.5,1.5,1.5
780,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.36400277315585,1.5,0.5,68.32,240,120,0.25,0.5,1.5,1.5
780,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.939824822984748,1.5,0.5,75.3,240,120,0.25,0.5,1.5,1.5
781,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.36470081458302,1.5,0.5,65.78,240,120,0.25,0.5,1.5,1.5
781,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.27801667140286,1.5,0.5,54.83,240,120,0.25,0.5,1.5,1.5
781,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.36513582155477,1.5,0.5,57.44,240,120,0.25,0.5,1.5,1.5
781,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.33151672749392,1.5,0.5,67.34,240,120,0.25,0.5,1.5,1.5
781,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.48038062587904,1.5,0.5,54.57,240,120,0.25,0.5,1.5,1.5
781,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.51136680677388,1.5,0.5,62.11,240,120,0.25,0.5,1.5,1.5
781,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.44222229005562,1.5,0.5,76.2,240,120,0.25,0.5,1.5,1.5
781,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.34764342759885,1.5,0.5,61.62,240,120,0.25,0.5,1.5,1.5
781,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.34594196677834,1.5,0.5,58.52,240,120,0.25,0.5,1.5,1.5
781,14,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.35559285815452,1.5,0.5,70.01,240,120,0.25,0.5,1.5,1.5
781,15,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.58467778608619,1.5,0.5,55.25,240,120,0.25,0.5,1.5,1.5
781,18,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.69771933621933,1.5,0.5,77.84,240,120,0.25,0.5,1.5,1.5
781,20,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.20968158182813,1.5,0.5,75.03,240,120,0.25,0.5,1.5,1.5
781,22,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.44573129937805,1.5,0.5,55.47,240,120,0.25,0.5,1.5,1.5
782,2,10,0.8,12,0.35,400,0.82,0.5,2,2,3,1.15851441899915,1.5,0.5,68.71,240,120,0.25,0.5,1.5,1.5
